depositor_address,bpt_in_wallet,bpt_in_bal_gauge,bpt_in_aura,total_pool_tokens
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,23515.409570016527,0.0,0.0,0
0x171c53d55B1BCb725F660677d9e8BAd7fD084282,2767.8197507009113,0.0,0.0,2767.8197507009113
0x7835B58a709F22F2aeA9466f32F3F7Fd4D46f777,2435.8666024718145,0.0,0.0,2435.8666024718145
0xB2F974F856282758419011Cf290C80b4fbFCEbb2,1995.5281240238949,0.0,0.0,1995.5281240238949
0xfF43C5727FbFC31Cb96e605dFD7546eb8862064C,1984.7473653485185,0.0,0.0,1984.7473653485185
0x8A25d8C9fa8C7A726137f2D618d85CbC2C083F78,1212.537593675353,3918.916682245972,0.0,5131.4542759213255
0xa38Aa9aE8953F245B44E84b6F25E0032E58b1F42,565.3433413042558,0.0,0.0,565.3433413042558
0xA29c5401126a6D6E3AaC6Eabb8180B53cF5C4741,498.51768975034645,0.0,0.0,498.51768975034645
0x1CcE6fF4B4447101046F0E501Fd81471E933EB61,496.8646349010405,0.0,0.0,496.8646349010405
0xB1dE052516eA29DAf6D86775732bCD5B580b6058,215.8108931099376,0.0,0.0,215.8108931099376
0xa8b878b0274c7f8bA2d8847788f3ADe9Bfd5d602,135.53391395045196,0.0,0.0,135.53391395045196
0xBa5477241De3cE80A8DfC2b8Fc90c9FAb1E8c869,134.33053552099838,0.0,0.0,134.33053552099838
0xc081A975A56ff03E592f29073C1FCB50FEEcb2cF,99.65838354672562,0.0,0.0,99.65838354672562
0x78Dd86577ac3808D1EE76Ec6239692D777197edB,91.02569673881972,0.0,0.0,91.02569673881972
0x3858C2500F8b220383013bfb8728b6fA7B6A109E,69.47144201509556,0.0,0.0,69.47144201509556
0x553608Af743606683ae841bA1C517006Fda90112,31.863356064273518,0.0,0.0,31.863356064273518
0xE007fb8Baa739f5551CB123787ebeb5869f7Be5c,26.245701447927715,0.0,0.0,26.245701447927715
0x01741C151AF3050571B8F4f35b478AdBC930ff26,24.75962314372694,0.0,0.0,24.75962314372694
0x564dDa177d26eCC1e4BaA76001255d9F33bFAb71,22.61103852542603,0.0,0.0,22.61103852542603
0x88960b58451328C289d30433e4D82C7D160C9dc3,19.7291185130089,0.0,0.0,19.7291185130089
