depositor_address,bpt_in_wallet,bpt_in_bal_gauge,bpt_in_aura,total_pool_tokens
0x564B1a055D9caaaFF7435dcE6B5F6E522b27dE7d,4354.3998656224,0.0,0.0,4354.3998656224
0x41Bc7d0687e6Cea57Fa26da78379DfDC5627C56d,579.1004700783948,0.0,0.0,579.1004700783948
0xae3cD4A2C9E6a9BcC91bBFa26367DeAc0529a8e1,299.656570706408,0.0,0.0,299.656570706408
0x08ABa4A72D866c1fC1dDA72508E0CD47388304Ac,247.86054557889926,0.0,0.0,247.86054557889926
0xc8833428bF128b0387A393078bE11EeDc730ba58,149.87169948322386,0.0,0.0,149.87169948322386
0xBD8CCf3ebE4CC2D57962cdC2756B143ce0135a6B,149.72762767678486,0.0,0.0,149.72762767678486
0x932c2069c19848fE4Eb144803912a5C67AE509e1,123.59251807398398,0.0,0.0,123.59251807398398
0x2F89557293C9D1f49D1EB1da8DcA154f03c66bad,99.97093054368115,0.0,0.0,99.97093054368115
0x1D5FE7a3b16e5cCFE7D60192361cb50C41Fca54f,99.87557528481999,0.0,0.0,99.87557528481999
0x6109a69cf39cDad03f951f006b92a2d788201F60,80.87572540565255,0.0,0.0,80.87572540565255
0x292aCa108B4C306F1A1A85AaCf454139619227eD,59.81866543833604,0.0,0.0,59.81866543833604
0x3756F380da57BCE1056C31cCE8D5e76466DCa274,53.937239994623454,0.0,0.0,53.937239994623454
0x664C5e8275623097DE750AdD5574169D0b73259d,50.95217669977258,0.0,0.0,50.95217669977258
0xD625a4cA0aeE02684F9C30eDBd7179e3CCB68bda,45.298742140664935,0.0,0.0,45.298742140664935
0x95F6915a3839c284bAC794a85032555aA0B56226,38.92560994508136,0.0,0.0,38.92560994508136
0xC00Ec5064f48432De8c2B3Ca01C78C8D6C1eabca,37.612834877624486,0.0,0.0,37.612834877624486
0x196283bCe3e38D98f9f4c424a1A148b248Eaa4F9,33.495465208743624,0.0,0.0,33.495465208743624
0xB1095023f1beac9babE7Fff66C5cCCd64c564245,32.13933735806114,0.0,0.0,32.13933735806114
0x66D9c0AD19867DeCeFD1cd169839CbdF5D24d440,31.963321363517473,0.0,0.0,31.963321363517473
0x2880a6bb2cD1DF6E03dC8BbFBEd009DE586c2603,27.287966747483438,0.0,0.0,27.287966747483438
0xad6E0E6B4259C1F1c69BD160412B1424c6727AdE,25.81495890205663,0.0,0.0,25.81495890205663
0xD6ec022Ec5a8c7E4Ad24145B45d085D337CB2F6E,24.222960983780236,0.0,0.0,24.222960983780236
0x68808e7822A54C098fed2265B946013D1020EA68,21.955770970255152,0.0,0.0,21.955770970255152
0x6724DF58491c2f64001D0c16A835dF38b1dec249,20.99061757596162,0.0,0.0,20.99061757596162
0xf8992A1f4e302460Bd49a1646Ee315D810235212,20.904318230900095,0.0,0.0,20.904318230900095
0xcFD727653C3d5a1B943f675781d3245B884f1d34,20.5151967696563,0.0,0.0,20.5151967696563
0x082B24847001DFC8CeF3Ec3c46a048679Af89a98,16.91226542362027,0.0,0.0,16.91226542362027
0xd8EA49A9Bd313Aa9cbeD7eA42A71B58F448E8e59,15.75321827293766,0.0,0.0,15.75321827293766
0xA3903927eEADd025f355FEAFa5bd3831777aA645,14.000252442106556,0.0,0.0,14.000252442106556
0xD564656D4B3121b7Ba11027cd72d40EFCFABe652,13.484701560522042,0.0,0.0,13.484701560522042
0x54fF853fd9fC1A06679590Ea83D3679BC8cBe79F,12.915077585593192,0.0,0.0,12.915077585593192
0x97B3f594a2306CE2F820f46Db932cd348F0ce150,10.388509370274601,0.0,0.0,10.388509370274601
0x3dD48AD861F0B77D1312F9C95A13e52871Ca95e0,10.177754395430398,0.0,0.0,10.177754395430398
0xdD8a04411Ac02ffA63A01FdF371472932d9031AC,10.081682071757587,0.0,0.0,10.081682071757587
0x830D9D760551d597646Ac82A41c62DfdEd4dAE08,10.022704668668432,0.0,0.0,10.022704668668432
0x672d6c2e0aB81fDF2daA864Cc8c6704f6E95d8DF,9.981994887108204,0.0,0.0,9.981994887108204
0xDB2a2f53e2bC952Abde8Aa1cC32F09dFF35F7C42,9.939726460812313,0.0,0.0,9.939726460812313
0xFB86A60a4d204de91421871c6D69cb40d21ae736,9.240185589682518,0.0,0.0,9.240185589682518
0xc3584Fa77ECb5BFaDf245823F5aa732B3E6CED9f,9.000532183607021,0.0,0.0,9.000532183607021
0x53D8EDF6a54239eB785eC72213919Fb6b6B73598,8.141099701851692,0.0,0.0,8.141099701851692
0x8277F5d05501666CF2409EB94De99aAe60938632,7.527684807127226,0.0,0.0,7.527684807127226
0xAd04782De10Ba6348d16e9fb80E44f736ab04a7d,6.998320399609546,0.0,0.0,6.998320399609546
