depositor_address,bpt_in_wallet,bpt_in_bal_gauge,bpt_in_aura,total_pool_tokens
0x7733650c7aaF2074FD1fCf98f70cbC09138E1Ea5,295.24601085352435,0.0,0.0,0
0xce88686553686DA562CE7Cea497CE749DA109f9F,1.294630741153003,0.0,0.0,1.294630741153003
0x95ff06bFC894445759bb70759BE831950DDa2441,1.287068983714678,0.0,0.0,1.287068983714678
0xCAca09C6d10f223Bea763195949964548F8A16Dc,0.8763553977035378,0.0,0.0,0.8763553977035378
0x3D5FE39342e661776bb5273521F52E99B624288c,0.06958645473693638,0.7792347073020991,0.0,0.8488211620390355
0xd31af5bD2c49758bEf9BB1aA45C9eF6A11852703,0.05983447504819349,0.0,0.0,0.05983447504819349
0x8924ac1196E2ae89603925B6e001Dd14E3f7fDFf,0.04993451804576502,0.0,0.0,0.04993451804576502
0x25D78Ac85019dC3e477f4BB0c212Afd668B76e73,0.03985562220409541,0.0,0.0,0.03985562220409541
0xF3147dF6b04323AEcDf891463827B9ff2f4fF111,0.019959803312850445,0.0,0.0,0.019959803312850445
0x541716A752Bda8711F0A1B6b72D4320301eDE032,0.019935536325029028,0.0,0.0,0.019935536325029028
0x380293F15C80d35749386228CE3DDB2524ED3bDd,0.019917790834139047,0.0,0.0,0.019917790834139047
0xB89d5d8AB5F64933B74212eE99300b766134D5F1,0.01990060753930422,0.0,0.0,0.01990060753930422
0x6203315CFb3072D9A8FCA54b45901564792Cdb76,0.014959608674062107,0.0,0.0,0.014959608674062107
0xbD8f3c3F41091F52Ad8d756226079A8D6DC602ee,0.011948327067646277,0.0,0.0,0.011948327067646277
0xF08BaA6F0101D1865a55c10d824758785C9F6A88,0.01084017179495435,0.0,0.0,0.01084017179495435
0x25b0f1778F93E11AFF43Dcef3Dde4f6898016232,0.0108401692976546,0.0,0.0,0.0108401692976546
0x12135a10B522fB2291fb00B7146C6fA8ABbaadB4,0.010379387484134379,0.0,0.0,0.010379387484134379
0xF90eB5f1841E20BA15040de7A63986D7f0853274,0.010013902116762494,0.0,0.0,0.010013902116762494
0x38430336153468dcf36Af5cea7D6bc472425633A,0.009980142337534288,0.0,0.0,0.009980142337534288
0x1f353e22b43B6409DE71d6229854C736a773eeDa,0.009980138021617182,0.0,0.0,0.009980138021617182
0x544a40955bA1C7e56E161a59E1319e3313C25251,0.009980082014940146,0.0,0.0,0.009980082014940146
0xbE0030B71e9edED2B417F2a459c0CE24a4e8089A,0.009980073304607751,0.0,0.0,0.009980073304607751
0x1B7189EB7282C9667a4814395f3597C671D6dcfE,0.009979901536555152,0.0,0.0,0.009979901536555152
0x34bc81192B1787ae0C03820Cacd2Cc32518D3699,0.009967434754438158,0.0,0.0,0.009967434754438158
0xC375F84824574f3f63dDBA0ce2B2FC0eF6F51865,0.00996716340986688,0.0,0.0,0.00996716340986688
0x3B6280e12F19160c8b340A77d8cFB6Eb5E32EA77,0.00996218719028916,0.0,0.0,0.00996218719028916
0x3736880EfF630e25971539dCfCAA3C894DBbe12c,0.009950969389610353,0.0,0.0,0.009950969389610353
0x0Eb4d9dc612f691797883414a43CC4D7b5b372B7,0.008961188747641203,0.0,0.0,0.008961188747641203
0x85b3F50e9d3e902123fa6D3469511029bE7C51F2,0.007734159362251504,0.0,0.0,0.007734159362251504
0xdd836bF7D1499dB7cE2ff843cD288e87E2DFfBFD,0.006977142020024466,0.0,0.0,0.006977142020024466
0x69EEae3A39d5365A93081A3D95eE473Ba317Ad81,0.006977094100492972,0.0,0.0,0.006977094100492972
0xD1216B0eebb0e48e6117C75B4B7D527043cAe3A2,0.006877467749404971,0.0,0.0,0.006877467749404971
0x24b73537866FB7D90B64F2f8382A114a568db59E,0.006025814249158507,0.0,0.0,0.006025814249158507
0xd478897Fe87f6699ecc4e13C084f52521Ba3d61f,0.005983523486768276,0.0,0.0,0.005983523486768276
0xAD520F4BA4e9E7A2Fd7515173e4A1eC60A03804C,0.005980460335588907,0.0,0.0,0.005980460335588907
0x161D61e30284A33Ab1ed227beDcac6014877B3DE,0.00501551751970191,0.0,0.0,0.00501551751970191
0x29f676abaC9D99F924f84213ce28e4bc63b774cD,0.00499589255936998,0.0,0.0,0.00499589255936998
0x2722Ba3e96dA93a20aec2176156Ea1C285Fa2774,0.004994024731402716,0.0,0.0,0.004994024731402716
0xBfF91B9908713234C4e93a8955D50Bd8Cf926422,0.004992678504967351,0.0,0.0,0.004992678504967351
0xf8912B661c010C73051F5bd92fdDf1f135b84c91,0.004983612154156409,0.0,0.0,0.004983612154156409
0xca920DCb5b6335Ead5F7E835e83Eb7565fAd24E5,0.004983554181453096,0.0,0.0,0.004983554181453096
0xBECDd31Fd52ac31FcA88A5e828473eeD5aB40657,0.00498351088694486,0.0,0.0,0.00498351088694486
0x27e85Eb09D17740CD665D66aD13d3Ae95B3E2D7a,0.00498314352058707,0.0,0.0,0.00498314352058707
0x01Cb8755BD7889667DabfD1C626C294cA4f38865,0.004978569022351472,0.0,0.0,0.004978569022351472
0x7d4EBe0Da57fd051C9205A8714eF2EF8e398de5F,0.004760180459049872,0.0,0.0,0.004760180459049872
0x314851e9700728027EC64d67bEEa1829C2545AD3,0.004532270000728359,0.0,0.0,0.004532270000728359
0xFCe7b2F8E693aB02E9A16Aa7190944152c0D35DA,0.003980792097322212,0.0,0.0,0.003980792097322212
0x9bFBbe6D9A9c2E894Fe48e61e6aB074098Bf41ee,0.003980673738635081,0.0,0.0,0.003980673738635081
0x5b7049A968130801DfdD6837a4D8ce1eB09FD8FC,0.003891343412815426,0.0,0.0,0.003891343412815426
0xAD202f64938720BBE6e855252e8B26A32325aa8c,0.003654930007156503,0.0,0.0,0.003654930007156503
0xDa49778b4CdF5f919B971a3430c1a54EcAFA5A2b,0.003491981379614996,0.0,0.0,0.003491981379614996
0x8743741b752b671a966a431060A61bE144b17Ed2,0.003052424225934735,0.0,0.0,0.003052424225934735
0x2FF0F16e959D9f3dE887cE76b5a99c838a4346Bf,0.002996018221388864,0.0,0.0,0.002996018221388864
0x8336E810A8c88d21434735d72D303C7E47626082,0.00299601820192407,0.0,0.0,0.00299601820192407
0x25691ddCbF0Be4caE38f720bFA8e0f6de4A03817,0.002995588185608997,0.0,0.0,0.002995588185608997
0x0Ef878450C8FF6724CB2E719D9d8e401559B2d5f,0.002995134305718799,0.0,0.0,0.002995134305718799
0x431b5DDB0AcE97eBC3d936403ea25831BaD832B6,0.002994759867632356,0.0,0.0,0.002994759867632356
0xFA6C97f0efFaB1Ce8D7CD80EB96DDF2ac6bf0e38,0.002993177836706385,0.0,0.0,0.002993177836706385
0x423F34958977288B33607ee8a2d6556C0B78231C,0.002990202091012606,0.0,0.0,0.002990202091012606
0x2dCf3613f8B28c8ac645f58bD1d8EE1C539306A0,0.002990155933473362,0.0,0.0,0.002990155933473362
0x584fffDa63364695006032D0364Bf2eec2A0B6c5,0.002990106330627625,0.0,0.0,0.002990106330627625
0xde3D47efAD0a417473342A49FaB24BdfD7139B72,0.002988006687500915,0.0,0.0,0.002988006687500915
0x64E7130967E5f2EF64a2C2cff7a277DA0668B6DE,0.002986938393762048,0.0,0.0,0.002986938393762048
0xFE180A268cE4a863380e01E061178646Ff176d40,0.002804292100876296,0.0,0.0,0.002804292100876296
0x908BA044773E60653ECB44A7F64ceE45115211dF,0.002497959997057973,0.0,0.0,0.002497959997057973
0xf2C72b367b3538677b92DED1b1321A72054cc75F,0.002494978212629941,0.0,0.0,0.002494978212629941
0x2b6e144871BE10845E6e406aE400942ad824a221,0.002420298033006933,0.0,0.0,0.002420298033006933
0xe25C0E141b98A5a449fbd70CFDA45F6088486C74,0.00239638981591389,0.0,0.0,0.00239638981591389
0xE288A000d31Dc334C842413DDE0c27a6Fc0E80ED,0.002244090197608517,0.0,0.0,0.002244090197608517
0x1AD47aa9a616627FE514129B55c654f656706822,0.002133451164760468,0.0,0.0,0.002133451164760468
0x432fB12b4429f7630C19A28fCe80BF3E564dFE0e,0.002123096639167476,0.0,0.0,0.002123096639167476
0x6ed29609dDEAdC9d314eCF2dbc935426cAf9928E,0.002009807663047177,0.0,0.0,0.002009807663047177
0x0C820dCb67A6ef8cacA33bb4E578C4D20bc64A35,0.001996733850866722,0.0,0.0,0.001996733850866722
0x9a215304d686Fe6AB67C79c3c273856798F8696d,0.001996096032606845,0.0,0.0,0.001996096032606845
0x3BC78C5FB49F5A50aED564DABea2512B0fAd37E6,0.001996027454039699,0.0,0.0,0.001996027454039699
0x973d6b30fcB1fea724A2CDF0A4A873be236AcC13,0.001993511188258556,0.0,0.0,0.001993511188258556
0x7757829764D4bF87f29BCe9D7Ae689011623EFcb,0.0018683310296044,0.0,0.0,0.0018683310296044
0x87bC5D8B2b36a4c0d3bfc2EcCeD23b4a8a3A4be8,0.001794533344845664,0.0,0.0,0.001794533344845664
0x5a67CDF15836907e30dE9C61025646dA4936CEfD,0.001717615671431186,0.0,0.0,0.001717615671431186
0x0028112A819a2FEA8802B27c8AbD755152F548bA,0.001659867825329303,0.0,0.0,0.001659867825329303
0xbeb910Ae193Dc54411747aC236E67D221fF3F1D7,0.001598087505319485,0.0,0.0,0.001598087505319485
0x1368874a5bcbeF43B8b998E8b948016EE04292ac,0.001576926969393418,0.0,0.0,0.001576926969393418
0xcA6dC0913D98B026146c1B79c4B09825244bb443,0.001469348979158018,0.0,0.0,0.001469348979158018
0x81c5d27D25c5257E428dcf70f6E15f2a0d525f6d,0.001415362151548275,0.0,0.0,0.001415362151548275
0xB9E37037BdE0Ff9A3631441CCe6259d0A515C500,0.001403381609879032,0.0,0.0,0.001403381609879032
0x51D30DC7A2027aFd3E68ecD1552D0884F0517B42,0.001260831299670185,0.0,0.0,0.001260831299670185
0xf3e7392D6f85079494443D3Eddacbe1e68aF6C4b,0.001197631665272492,0.0,0.0,0.001197631665272492
0xB6410dE8a11361BC10D75ADc3b70b4cF07dBf509,0.001196076065046445,0.0,0.0,0.001196076065046445
0xc8e487f2D8626cb3909A5da2914259e4c7AAA7F0,0.001170985305358393,0.0,0.0,0.001170985305358393
0x9b15F4081da605fF5a9AFaB85E12b41fceC2E7bF,0.00113772619502724,0.0,0.0,0.00113772619502724
0xE014c63C33777b1EeDECe48f7E5de886E541bc7c,0.001097808995754545,0.0,0.0,0.001097808995754545
0xA7a511054D2b8A8787ef224eE38e9EC80f0b9cEe,0.001059237027622837,0.0,0.0,0.001059237027622837
0xa853bA86470295E5921A7cCb6373Ce69150594B6,0.00105796585128794,0.0,0.0,0.00105796585128794
0xd6c211f1C6Fd0d003dcb291E44137Bc201D29e3F,0.001044252834857535,0.0,0.0,0.001044252834857535
0x3376e8b827489FF777E5ce6Ef367aA1A385aaf21,0.001007149629796065,0.0,0.0,0.001007149629796065
0x9081bec4C74cDFAFE33ca9Fe77c82d1490014950,0.001001180222105228,0.0,0.0,0.001001180222105228
0x21B30b4B6cDBb15c98b1a19952E880d7e80f9A54,0.000998894699511149,0.0,0.0,0.000998894699511149
0xEf18d342FaE9c175E02A4Ab6eD3A7D63F2255AC1,0.000998865134404921,0.0,0.0,0.000998865134404921
0xfb966F047e597F6A9AbF8d6d5cc4855E15E4464E,0.000998751356194329,0.0,0.0,0.000998751356194329
0xd99a420d370e09f0769C18c9C004497DBd0BEBF1,0.000998741144426843,0.0,0.0,0.000998741144426843
0x143238550cC7f5f2543E16Aa9007Ebe7B49BABd2,0.0,265.75700909939195,0.0,265.75700909939195
0x83bf15D2A828882F0434EDbA7178b2D4bFA9284a,0.0,6.25133455926705,0.0,6.25133455926705
0xbbC01D7D7459f869250e7F105d4014065f7106eD,0.0,4.944116126937583,0.0,4.944116126937583
0x71cA78e51d4E271c49F4081A26b815d19518AdD8,0.0,4.936968290463885,0.0,4.936968290463885
0x20EADfcaf91BD98674FF8fc341D148E1731576A4,0.0,3.224028190474519,0.0,3.224028190474519
0x529096C3065D8A82355bC358E0f2af764c337A20,0.0,1.2614335127806524,0.0,1.2614335127806524
