depositor_address,bpt_in_wallet,bpt_in_bal_gauge,bpt_in_aura,total_pool_tokens
0xC19055C2FF199Ba6190505Ef776573c8B7cC676A,350.9544705778443,0.0,0.0,0
0x4629C578a9e49Ef4AaABFeE03F238cB11625F78B,0.09827926656660581,0.0,0.0,0.09827926656660581
0xce88686553686DA562CE7Cea497CE749DA109f9F,0.026717077668240136,0.0,0.0,0.026717077668240136
0x5C183B6B02444977c7db8498Bd608a9adD62924a,8.603249525188e-06,0.0,1e-18,8.603249525189e-06
0xa9E14C1DF751dC3E710fCB3A92019667ae7fCF2D,1.064468711552e-06,1.055707803048e-06,3.54822903851e-07,2.474999418451e-06
0x0000000000000000000000000000000000000000,1e-12,0.0,0.0,1e-12
0x94Dd9C6152a2A0BBcB52d3297b723A6F01D5F9f7,1.45e-16,0.0,0.0,1.45e-16
0xC181Edc719480bd089b94647c2Dc504e2700a2B0,0.0,350.9537613653419,0.0,0
0x8E7Bd7b79d7EA77012a072152794Eb130f8A80f2,0.0,0.000442245282678168,0.0,0.000442245282678168
0x693f30c37D5a0Db9258C636E93Ccf011ACd8c90c,0.0,0.000134791735889506,0.0,0.000134791735889506
0x4fbe899d37fb7514adf2f41B0630E018Ec275a0C,0.0,7.5948440193077e-05,0.0,7.5948440193077e-05
0x7F429edeff8afC7Bb3A2CF7DB832Fc86f6FA99DA,0.0,5.517133582222e-05,0.0,5.517133582222e-05
0x4C1A699166CD60473040d0618C47Ad82251B9D0f,0.0,0.0,116.0,116.0
0x07468cBcFd720ce686Ed5A95048282e40AFaF0e9,0.0,0.0,88.17249455693855,88.17249455693855
0xe32e3BD2EC560513CaB4757564cA50D13cAF9F7F,0.0,0.0,53.165264504351114,53.165264504351114
0xDbE0c28c273bbB10a632B1aaf65AC2B877bb2b92,0.0,0.0,28.610977819019347,28.610977819019347
0xCCAe9AD6C1b5725f5C5417977b09342b1907438B,0.0,0.0,26.51456534303692,26.51456534303692
0xE5350E927B904FdB4d2AF55C566E269BB3df1941,0.0,0.0,20.052039053241348,20.052039053241348
0x4E0985E556069B3D69f4E76DB3e2B8D2B5047956,0.0,0.0,6.479442458743405,6.479442458743405
0x3159BFBB1f89b363C24Ead3AA5AAAfe400269E69,0.0,0.0,4.0525968641812335,4.0525968641812335
0xa09E729B79872B29F5b532C48131fF80750efd35,0.0,0.0,2.758259612737525,2.758259612737525
0xC960338B529e0353F570f62093Fd362B8FB55f0B,0.0,0.0,1.3407778002272803,1.3407778002272803
0x686C89AaB9239D7877fBAD971762ad5aB3009F2D,0.0,0.0,1.1190848727744669,1.1190848727744669
0xd1d57B66d7757BA43Ea48e3Bcde88E6aF8560a91,0.0,0.0,0.6587968009952541,0.6587968009952541
0xAE1c38847Fb90A13a2a1D7E5552cCD80c62C6508,0.0,0.0,0.5709712894522961,0.5709712894522961
0x0bfBC654e57f9db86D422D5666627dd32b551D55,0.0,0.0,0.3207023136844272,0.3207023136844272
0xD935A63d629cac4cfC8F632A2f4AaB3ca8D99E38,0.0,0.0,0.30615879465571727,0.30615879465571727
0x270d5c4D15960bAF120d177B2309E92e58BFaD3C,0.0,0.0,0.29847803462606715,0.29847803462606715
0x9cFa57032BdfEa6E2877827d7071A36D50088599,0.0,0.0,0.2956827825194205,0.2956827825194205
0x33B64AB1a10aC83e2565d420f4B398d98b908907,0.0,0.0,0.18488543898117094,0.18488543898117094
0x4D26f0e78C154f8FDA7AcF6646246Fa135507017,0.0,0.0,0.03070819046411806,0.03070819046411806
0xC6B37E25B34EB349f664a23f1b3666C797410577,0.0,0.0,0.02170528629017918,0.02170528629017918
0x340eFe9BB2383d463313e7D988dDEA6B52B27B0b,0.0,0.0,0.0001691935991692,0.0001691935991692
